dTime_IMU(ms),Acc X[mg],Acc Y[mg],Acc Z[mg],Gyr X[mdps],Gyr Y[mdps],Gyr Z[mdps],Time_GPS(ms),Lat(degrees*10^-7),Long(degrees*10^-7),Alt(mm),SIV
88209,-908,384,-1146,-2800,2240,-7980
88710,-916,408,-1108,3290,3150,3360
,,,,,,,89082,353628529,-1208698594,-29711,24
89211,-914,397,-1180,4830,3360,-12040
89712,-939,335,-1152,0,-8680,-350
,,,,,,,90083,353628529,-1208698599,-29737,23
90213,-931,391,-1025,3150,-12390,11410
90714,-915,413,-1055,-490,-31220,1960
,,,,,,,91085,353628529,-1208698599,-29719,23
91215,-909,332,-1208,-9730,9730,-6020
91716,-883,375,-1158,11550,3780,1890
,,,,,,,92089,353628527,-1208698597,-29698,23
92217,-929,374,-1090,-2170,-5040,2520
92718,-934,393,-1246,1820,6510,-910
,,,,,,,93093,353628527,-1208698596,-29672,23
93219,-929,332,-1152,-5950,-12950,-3360
93720,-932,363,-1178,-2240,-16520,210
,,,,,,,94097,353628527,-1208698599,-29657,24
94221,-913,387,-1139,-6090,-15890,-2590
94722,-946,372,-1180,-10990,-43050,3780
,,,,,,,95098,353628530,-1208698598,-29594,23
95223,-846,440,-1077,-8750,-1610,4130
95724,-1014,492,-1175,-1610,10220,280
,,,,,,,96100,353628527,-1208698598,-29554,23
96225,-915,382,-1057,10150,-2730,7560
96726,-889,432,-1166,-5320,15610,-3360
,,,,,,,97101,353628526,-1208698599,-29537,23
97227,-881,444,-1122,4340,-25480,4620
97728,-875,468,-1157,-2940,490,-4900
,,,,,,,98103,353628527,-1208698603,-29551,24
98229,-896,439,-1209,7420,1540,2590
98730,-901,426,-1142,6020,-2520,-1400
,,,,,,,99105,353628526,-1208698600,-29524,24
99231,-920,420,-1147,-7350,-21910,-5390
99732,-988,447,-1053,3010,14770,-3570
,,,,,,,100108,353628530,-1208698595,-29483,24
100233,-854,449,-1048,1680,10570,-70
100734,-964,379,-1063,7560,-20930,2030
,,,,,,,101113,353628527,-1208698589,-29480,24
101235,-892,469,-1058,3570,-18690,490
101736,-883,386,-1059,4410,-40320,-1680
,,,,,,,102117,353628527,-1208698585,-29442,24
102237,-921,412,-1032,-2380,-24080,490
102738,-915,373,-1115,-2450,-12040,-4830
,,,,,,,103120,353628526,-1208698584,-29413,25
103239,-926,413,-1048,-5110,-1050,-700
103740,-919,377,-1064,350,4200,2380
,,,,,,,104122,353628525,-1208698581,-29356,25
104241,-917,393,-1048,-1330,-5880,140
104742,-907,412,-1070,-350,9380,910
,,,,,,,105124,353628525,-1208698578,-29283,25
105243,-919,415,-1018,3780,10780,3150
105744,-923,366,-996,3850,2030,3640
,,,,,,,106129,353628525,-1208698577,-29230,24
106245,-919,443,-1006,5320,6090,-2310
106746,-923,381,-1038,10850,-11620,3640
,,,,,,,107129,353628524,-1208698575,-29153,23
107247,-924,392,-1001,10360,-10920,-2030
107748,-914,391,-998,5950,-12180,4760
,,,,,,,108131,353628523,-1208698573,-29077,23
108249,-865,437,-1132,10500,-1750,4130
108750,-919,386,-1032,18480,15960,5530
,,,,,,,109134,353628522,-1208698574,-29036,23
109251,-950,379,-1133,14630,-29540,420
109752,-772,343,-1113,-24570,14070,-10290
,,,,,,,110136,353628511,-1208698589,-29117,22
110253,-807,419,-1214,14070,-21630,13020
110754,-1088,305,-1196,5390,33110,-26320
,,,,,,,111135,353628531,-1208698610,-29294,19
111255,-1046,12,-1168,81060,-21140,27720
111756,-933,712,-1377,-27440,-56560,-55720
,,,,,,,112138,353628536,-1208698616,-29876,20
112257,-885,79,-1351,1750,-1820,-9520
112758,-928,-6,-1457,4760,-5390,70
,,,,,,,113144,353628533,-1208698622,-29882,22
113259,-1018,318,-1383,-47250,-52920,49490
113760,-1715,553,-1230,18830,211190,43330
,,,,,,,114149,353628530,-1208698627,-29897,23
114261,-1362,207,-620,1400,-91840,-10570
114762,-658,589,-416,15960,-51170,-37310
,,,,,,,115152,353628529,-1208698628,-29936,24
115263,-469,726,-748,26670,-82670,-5810
115764,-491,914,-425,19460,-96810,4480
,,,,,,,116155,353628534,-1208698628,-29917,25
116265,-344,856,-532,17430,-1960,-2590
116766,-584,717,-685,27580,1890,19390
,,,,,,,117157,353628538,-1208698625,-29939,24
117267,-603,673,-682,30170,3850,-2030
117768,-660,808,-479,-57470,26880,-28700
,,,,,,,118159,353628539,-1208698621,-29955,25
118269,-521,840,-778,-16450,-21210,12740
118770,-494,707,-437,-45290,2380,-1190
,,,,,,,119161,353628540,-1208698621,-29973,25
119271,-366,907,-921,-2590,5320,7840
119772,-330,915,-773,-15050,8190,6370
,,,,,,,120160,353628518,-1208698614,-29605,23
120273,-383,809,-609,-17150,1540,-8050
120774,-403,759,-618,-70,-7980,-16590
,,,,,,,121163,353628501,-1208698581,-29653,22
121275,-533,819,-708,39200,7490,3290
121776,-409,957,-723,14490,-18970,8540
,,,,,,,122162,353628497,-1208698565,-29699,22
122277,-423,897,-959,-4340,29330,-4900
122778,-500,938,-836,-12390,-42560,27020
,,,,,,,123168,353628505,-1208698572,-29971,23
123279,-264,952,-988,39200,-9940,10220
123780,-117,859,-1025,6020,-14910,17570
,,,,,,,124169,353628512,-1208698621,-29923,22
124281,-111,1226,-1100,52780,-34930,-86730
124782,-385,1143,-1419,-140840,-57050,31360
